gene,fc(1),fc(2),fc(3),fc,pval,t,fdr
SND1,0.0125762518398,0.00431557390018,0.00160708566142,0.00616630380047,0.202534623989,1.86916193533,0.268733418515
SNF8,-0.0131156539017,-0.284384707954,-0.167406628053,-0.154968996636,0.187264024888,-1.97274080635,0.252537195437
SNIP1,-0.138509785585,0.0507510597847,-0.0371490312816,-0.0416359190274,0.525931922484,-0.761433838748,0.590375875415
SNRK,-0.17284230352,0.255470695785,-0.133858089644,-0.0170765657931,0.912034770677,-0.124885734159,0.929951357056
SNRNP200,-0.113965306268,-0.124893601389,-0.108776092144,-0.115878333267,0.00167608024924,-24.395297971,0.0249504613984
SNRNP27,-0.00978237356836,-0.190586519433,-0.114926947135,-0.105098613379,0.182856971463,-2.00476171637,0.247860263989
SNRNP35,-0.150874116891,-0.048405201342,-0.0626156657321,-0.0872983279884,0.112502597524,-2.72368972366,0.170815365411
SNRNP40,-0.127056422906,-0.293298908911,-0.0959720848219,-0.17210913888,0.10676771545,-2.8096840337,0.164322326011
SNRNP48,-0.0433256067441,-0.00883251118638,-0.202177819955,-0.0847786459619,0.290474456432,-1.42393859634,0.361781275678
SNRNP70,-0.147639853715,-0.121217989399,-0.0939379242577,-0.120931922457,0.0160400431379,-7.80051372761,0.0491522250583
SNRPA,-0.111883234522,0.226280385946,-0.0278101378285,0.028862337865,0.80315144801,0.283941517874,0.837885752954
SNRPA1,-0.546547885528,-0.415188488136,-0.411701946127,-0.457812773264,0.00926636271241,-10.3159845004,0.0383759973851
SNRPB,0.38040382466,0.453852351134,0.236286765935,0.356847647243,0.0306016866935,5.58441640905,0.0699651035292
SNRPB2,-0.188412722433,-0.495977292047,-0.362372937083,-0.348920983854,0.0593800123088,-3.9186710562,0.108037009398
SNRPC,-0.145447430506,0.0519739460628,0.0535912030345,-0.0132940938028,0.85915741192,-0.201186929089,0.884806474976
SNRPD1,-0.00370010061321,0.19243359815,0.0701963384522,0.0863099453295,0.270303738562,1.50919782073,0.34153942021
SNRPD2,-0.00179849419357,0.113384623966,-0.0900142370706,0.00719063090069,0.913977391399,0.122106967673,0.931418168888
SNRPD3,-0.236446666948,0.145907297565,-0.186890330362,-0.0924765665816,0.521652941247,-0.770334014455,0.586534200339
SNRPE,-0.0165325114655,-0.141330853837,-0.047545536316,-0.0684696338729,0.209526768355,-1.82514970234,0.27650590099
SNRPF,-0.0254436273877,0.282842514948,-0.128503050712,0.0429652789495,0.761255245443,0.347690458741,0.800995710131
SNRPG,0.154187035116,-0.439475328014,-0.271865482714,-0.185717925204,0.403514294005,-1.0510008314,0.472925099875
SNTA1,-0.039048432904,0.352292306609,0.158120627886,0.15712150053,0.298818046301,1.39080721019,0.370591693964
SNTB1,0.333458210686,0.36839186203,0.210071676452,0.303973916389,0.0240607035278,6.32989991282,0.0607700491781
SNTB2,-0.437419329004,-0.330456673138,-0.397015785809,-0.38829726265,0.00638776131266,-12.4519464589,0.034140382415
SNU13,-0.398280887499,-0.429197743623,-0.287303873825,-0.371594168316,0.0131752763535,-8.62572036947,0.0447523449376
SNUPN,0.802653713883,0.883771900105,0.746190822781,0.81087214559,0.00241590426626,20.3082321032,0.026770602289
SNW1,-0.504711481047,-0.646290566699,-0.545353590262,-0.565451879336,0.00549449212277,-13.4350965882,0.0324991118581
SNX1,0.445954710988,0.434465703786,0.42726229379,0.435894236188,0.000155894017182,80.0819229972,0.0218920838262
SNX10,0.0201371725194,0.156524981297,-0.25537291506,-0.0262369204146,0.848622711352,-0.216575619604,0.875731624057
SNX11,-0.161609503843,-0.0065095022791,-0.283953409261,-0.150690805128,0.20130123177,-1.87713530386,0.267369476757
SNX12,0.273586026924,0.0879164299041,0.200458850313,0.187320435714,0.0739953528861,3.46894389499,0.126017154897
SNX13,0.121202289384,0.112329624762,0.192183927292,0.141905280479,0.0302771610858,5.61568172955,0.0696020630187
SNX14,0.0907947224106,0.124672444591,0.027810657702,0.0810926082347,0.103759070518,2.85745879607,0.160790012162
SNX15,0.30157432108,0.46126549156,0.392928863789,0.385256225476,0.0141126487007,8.32838363779,0.0460567860635
SNX16,0.352708679395,0.730002256758,1.24077387209,0.774494936082,0.0949317508145,3.00978388596,0.150426531466
SNX17,0.177872320984,0.239794331456,0.109570462133,0.175745704858,0.0428678292021,4.67316470473,0.0866071903043
SNX18,-0.286232484739,-0.400868882955,-0.371531464278,-0.352877610658,0.00936011370754,-10.2634623785,0.0385842877053
SNX19,-0.27189981335,0.0575952639657,-0.26711407083,-0.160472873405,0.278962674008,-1.47165005805,0.350514911622
SNX2,0.0539610371418,-0.144993672242,-0.142265737096,-0.0777661240652,0.359136898182,-1.18063071369,0.430131991957
SNX21,0.289035726242,0.304099529419,0.294323340372,0.295819532011,0.000222410905705,67.0423929802,0.0218920838262
SNX24,-0.153011486881,0.267564551278,0.376801125503,0.163784729966,0.417258434088,1.01410617821,0.486173553102
SNX25,-0.17962592008,-0.109039309122,-0.133456340823,-0.140707190008,0.0209576954791,-6.79856343536,0.0564678181777
SNX27,-0.312147606214,-0.386082283357,-0.295081387612,-0.331103759061,0.00703920030877,-11.8559418729,0.0352494155299
SNX29,0.230523825191,0.132370807373,0.0449372557783,0.135943962781,0.126615940554,2.53607828816,0.186750427009
SNX3,0.00896133269722,-0.146009025967,0.00732973527139,-0.0432393193327,0.488672866868,-0.841444515384,0.555127089265
SNX30,0.582155858265,0.547887846308,0.47428943964,0.534777714738,0.00352190517185,16.805895167,0.0293152526358
SNX33,0.563645931069,0.501122389066,0.494656982992,0.519808434376,0.00178614882096,23.6297314804,0.0252254986701
SNX4,0.276939094471,0.102216759052,0.130585987762,0.169913947095,0.0882754333,3.13867295659,0.142908135318
SNX5,0.0473796003973,-0.114690318415,-0.134297351927,-0.0672026899816,0.363424332022,-1.1673201623,0.433920574251
SNX6,0.301974226725,0.187293016745,0.195125475179,0.228130906217,0.0252983243316,6.16722914634,0.062595398634
SNX7,-0.0142563549131,-0.122356255823,-0.114876391698,-0.0838296674782,0.13797085528,-2.40519355674,0.198910125258
SNX8,-0.115384974755,-0.125640847146,-0.03909556047,-0.0933737941236,0.0758810196519,-3.42026965413,0.128306138463
SNX9,0.389111309521,0.3103525645,0.304849635909,0.334771169977,0.00654466847018,12.3003158229,0.0344296840744
SOAT1,-0.620016632049,-0.694928356715,-0.546253839858,-0.62039960954,0.00475174737301,-14.4551059885,0.0314479899565
SOD1,0.168299751552,0.247133173438,0.194223297371,0.203218740787,0.0127809875657,8.76038989471,0.0440445893768
SOD2,-1.27922923398,-1.17558480632,-1.43732638165,-1.29738014065,0.00342307204712,-17.0480528162,0.0293150984482
SOD3,-0.102970804382,0.634004047278,-0.239947871277,0.0970284572065,0.754898162127,0.357532021565,0.795631316437
SOGA1,0.282259872414,0.207755156043,0.17343040408,0.221148477512,0.0204529651019,6.88460837599,0.055791244339
SOGA3,0.245243982026,0.0781545640031,0.148403433936,0.157267326655,0.0831949278346,3.24679303408,0.1370609733
SON,-0.312009598496,-0.241266024699,-0.218831408299,-0.257369010498,0.0116931594711,-9.16640748468,0.0421839517196
SORBS1,-0.67078440394,-0.563871910453,-0.540259236859,-0.591638517084,0.00457502421983,-14.7336086622,0.0309404912711
SORBS2,0.377347979483,0.271036183177,0.34849681486,0.332293659173,0.00900118969292,10.4689391037,0.0379559408247
SORBS3,0.251710274057,0.205359661725,0.21862272095,0.225230885577,0.0037234816229,16.3421779675,0.0296562471672
SORCS2,0.0591134438435,0.0947152181421,0.00916655711689,0.0543317397008,0.159954519142,2.18980408456,0.223134501337
SORD,0.239290292603,0.0901871157495,0.149246716838,0.159574708397,0.0665226503488,3.68098854592,0.116889076944
SORL1,0.116880236655,0.229355787595,0.167000043784,0.171078689344,0.034311708336,5.25864032641,0.0750487389479
SORT1,-0.954217033657,-0.951247408465,-1.04347726092,-0.98298056768,0.000946335811928,-32.4839587829,0.0225834031292
SOS1,0.267765779856,0.190937305873,0.176396715226,0.211699933651,0.0174595759856,7.46857167534,0.0512906271959
SOS2,0.66906257928,0.529292903817,0.215187422327,0.471180968475,0.0724240959381,3.51088957716,0.123981141814
SOWAHC,0.373892037399,0.406086405927,0.361390993113,0.380456478813,0.00122227913444,28.5769842259,0.0235263269232
SOWAHD,-0.601221671909,-0.0283574373123,-0.474886824468,-0.36815531123,0.168272772038,-2.11864694806,0.23186758253
SP1,-0.310912835042,-0.376273425773,0.109204693417,-0.192660522466,0.332836701475,-1.26660870904,0.404296382451
SP100,0.116767163509,0.349621251913,0.182311936205,0.216233450543,0.0892432155964,3.11908422773,0.14399547134
SP110,-0.683185719307,-0.694655728755,-0.658097805752,-0.678646417938,0.000252910251734,-62.868687359,0.0218920838262
SP140,-0.831227546902,-0.858692599596,-0.845921239396,-0.845280461965,8.81108051118e-05,-106.526268442,0.0218920838262
SP140L,0.00848631235757,-0.143390963654,0.120572087106,-0.00477752139698,0.955876160907,-0.0624613647198,0.965068282223
SP2,-0.114911568551,-0.24117819687,-0.0441795412319,-0.133423102218,0.146565302503,-2.31569343622,0.208743152432
SP3,-0.0372757782135,0.0187880670227,-0.249075685552,-0.0891877989144,0.38832627566,-1.09344733691,0.458380792235
SPA17,-1.41536735185,-1.61886992448,-0.980970264183,-1.3384025135,0.0191898255148,-7.11447763071,0.0539155416699
SPAG1,0.0816402096407,0.324523585904,-0.223115224822,0.0610161902408,0.737234291054,0.385140804399,0.779883309375
SPAG7,-0.0983086949952,-0.314223948082,-0.194044890675,-0.202192511251,0.0836362258353,-3.23702997103,0.137567222804
SPAG9,0.123994346745,0.047092854019,0.101900917733,0.0909960394991,0.0576997984584,3.98069548411,0.105821812671
SPANXB1,-1.33304123767,-1.33287301748,-1.39209517428,-1.35266980981,0.000212310835008,-68.6190590097,0.0218920838262
SPARC,0.0116131522244,0.263024568151,0.185064336611,0.153234018995,0.175277083804,2.06234836861,0.23965246852
SPAST,0.134602590582,-0.0326802098312,-0.0600891125966,0.0139444227179,0.840034415717,0.22917670066,0.868775270873
SPATA13,-0.400078313779,0.324927546577,-0.372346621741,-0.149165796314,0.59366206705,-0.628909086309,0.6536579475
SPATA2,-0.122548460899,0.297784337827,-0.0384178260045,0.0456060169747,0.756422185154,0.355168234233,0.796692267287
SPATA20,0.311876119345,0.40227907056,0.304557486522,0.339570892142,0.00845588380151,10.8056916601,0.0371611071646
SPATA24,-1.06475148215,-1.04683991196,-0.999841620463,-1.03714433819,0.000348074723561,-53.585878906,0.0218920838262
SPATA33,-0.411021824225,-0.5307907161,-0.591655640777,-0.511156060367,0.0106044017396,-9.63343805754,0.0404183447494
SPATA5,0.239698951306,0.253890537277,0.186806576853,0.226798688479,0.0080025296915,11.1113678157,0.0364932733563
SPATA5L1,0.251291567313,0.298673935061,0.143015784448,0.230993762274,0.037545723667,5.01435515975,0.0793671216162
SPATS2,0.0977199091053,0.0493442134475,0.147389049996,0.0981510575162,0.0740406400269,3.46775400832,0.126047811536
SPATS2L,-0.110641817735,-0.177876845381,-0.165516118708,-0.151344927274,0.0181329985235,-7.32479704782,0.0523533666746
SPC24,-0.410289623863,0.0897112661341,-0.292673157781,-0.204417171837,0.308341843818,-1.35435951872,0.379937355966
SPC25,-0.260759022831,-0.523903343161,-0.334548987066,-0.373070451019,0.0414038936589,-4.76055539213,0.0846178470709
SPCS1,-0.0402650460338,-0.27072191657,-0.269462620939,-0.193483194514,0.127479032768,-2.52556264546,0.187604138857
SPCS2,-0.161760135589,-0.268815529266,-0.123114636751,-0.184563433869,0.0514829535885,-4.2352232304,0.097820087793
SPCS3,-0.0381543514589,-0.166298700399,-0.0874818427645,-0.0973116315407,0.120950158331,-2.60769099529,0.18038071232
SPDL1,-0.465708628518,-0.734411357183,-0.542359114525,-0.580826366742,0.0184102561929,-7.26788791278,0.0528237133435
SPECC1,-0.0912492255768,0.0245860137192,0.0117360754161,-0.0183090454805,0.666991345597,-0.499452204316,0.71914261197
SPECC1L,-0.0219440968384,-0.127590167645,-0.0337412803177,-0.0610918482672,0.209091481254,-1.82783243797,0.276010315089
SPEG,0.681335522578,0.885618424887,0.893074019419,0.820009322295,0.00708072415723,11.8207558632,0.0353424151748
SPEN,-0.122083899524,-0.0384044388452,-0.0478445809744,-0.0694443064477,0.11967557123,-2.62445180996,0.17896265174
SPG11,-0.0388404669619,-0.0806280073753,-0.071355083267,-0.0636078525348,0.0374594182686,-5.02046807118,0.079268796469
SPG20,0.296346161022,0.0943135558668,0.244623825654,0.211761180847,0.0730189483118,3.49485648127,0.124699087514
SPG21,0.150782733814,0.00954674154641,0.0555976527746,0.0719757093784,0.225629881769,1.73078518165,0.293315671544
SPG7,0.228264786574,0.278591045075,0.175440971908,0.227432267852,0.0167163453648,7.63713968019,0.0501742006921
SPHK2,-0.351714552665,-0.676131764831,-0.442666995394,-0.490171104297,0.0367244222786,-5.07338042706,0.0783595698458
SPICE1,0.689694732174,0.929320411918,0.736904100954,0.785306415015,0.00859660514032,10.7157429802,0.0374112269861
SPIDR,-0.200099447257,-0.565480313287,-0.30967764632,-0.358419135621,0.0803798460564,-3.31087087008,0.133710730593
SPIN1,-0.398914968922,-0.309350565706,-0.264441824001,-0.32423578621,0.0145376465783,-8.2030839133,0.0467383422908
SPINT1,-0.324200980395,-0.386004292916,-0.325721643584,-0.345308972298,0.0034558864198,-16.9665030892,0.0293152526358
SPINT2,0.544783943911,0.53950251666,0.544055090844,0.542780517138,9.26834231207e-06,328.470179927,0.0160545430538
SPIRE1,0.520252278437,0.363172751626,0.43587307835,0.439766036138,0.0104843625058,9.68931258521,0.0402597777186
SPIRE2,0.753834559791,0.457690037336,0.0574066077405,0.422977068289,0.171027370979,2.09613271445,0.234997305247
SPNS1,-0.405240373498,-0.400097221634,-0.086098199656,-0.29714526493,0.106386200629,-2.81563600403,0.163817017935
SPNS2,-0.744516833469,-1.0838593212,-0.72137916212,-0.849918438929,0.0184774930764,-7.2542786169,0.0528938944517
SPOP,-0.16682120122,-0.0409584606251,-0.396126226577,-0.201301962808,0.192469356269,-1.93620072424,0.257863164526
SPP1,-0.726246538417,-0.872113627501,-0.838264810918,-0.812208325612,0.0029321609502,-18.4267775997,0.0278615579487
SPPL2A,0.0120217179083,-0.249044671137,0.0232678061185,-0.0712517157035,0.507177577091,-0.800979424655,0.572208283642
SPPL2B,-0.058803221106,-0.0404243077429,0.0276421820364,-0.0238617822708,0.45991548893,-0.907539268706,0.527583710233
SPPL3,-0.17844995387,-0.0498008584058,-0.258682514979,-0.162311109085,0.116451636267,-2.66798964184,0.17539886982
SPR,0.291843901624,0.361342806976,0.17938215692,0.277522955173,0.0346067831669,5.23496639926,0.0754434414752
SPRED1,-0.0872166982744,-0.247799589573,0.071275229483,-0.0879136861215,0.440586703498,-0.954446243284,0.508886179975
SPRED2,-0.0702368582266,-0.111690706776,0.0248651473229,-0.0523541392265,0.324604311327,-1.2952018117,0.396171629108
SPRTN,-1.12067370738,-1.30517853141,-1.09819507039,-1.1746824364,0.00310130477235,-17.9149576181,0.0283973783862
SPRY2,-0.550201307991,-0.582196198164,-0.802022173535,-0.644806559897,0.0147348188398,-8.14678902965,0.0470566855377
SPRY4,-0.799360266444,-0.836520392025,-0.729598276047,-0.788492978172,0.00157610504769,-25.1590117077,0.024577265385
SPRYD3,0.301870927791,-0.206803916755,-0.174302702902,-0.0264118972884,0.887131168886,-0.160647183818,0.909880647129
SPRYD4,0.294458630242,0.336941132088,0.357273552379,0.32955777157,0.00313812926241,17.8090419206,0.0284940816481
SPRYD7,0.230245362256,-0.0631369509996,0.0858497142728,0.0843193751764,0.424363450407,0.995557503494,0.493045009848
SPTA1,-1.69048901001,-1.59315727673,-1.68004630109,-1.65456419594,0.00034749411226,-53.630650627,0.0218920838262
SPTAN1,0.0273161300797,0.0239114764946,0.0544458388494,0.0352244818079,0.0676740793639,3.64612361519,0.118416821826
SPTB,0.0184084344318,0.448063893199,0.601933002672,0.356135110101,0.178215483052,2.03963160516,0.242779836025
SPTBN1,-0.0116409148883,-0.0241376432621,-0.0259081376724,-0.0205622319409,0.0445187146099,-4.57972122661,0.0887014026916
SPTBN2,-0.109432911622,-0.0335031235668,-0.0786983293071,-0.0738781214985,0.078714888376,-3.3503077351,0.131795370371
SPTLC1,-0.0956274904417,-0.0518590225982,-0.100491062639,-0.082659191893,0.0332628275087,-5.34528260183,0.0735908197685
SPTLC2,-0.324945113835,-0.331288274286,-0.336078516471,-0.330770634864,9.5009310607e-05,-102.585497358,0.0218920838262
SPTLC3,0.247729940134,0.228345613361,0.436308541608,0.304128031701,0.0444175311228,4.58530148664,0.088518889138
SPTY2D1,0.200828635039,0.225836863333,0.299636599588,0.24210069932,0.0146792307712,8.16254602464,0.0469440682227
SQRDL,-1.11902281344,-1.28184577433,-1.10822580122,-1.16969812967,0.00229727992169,-20.8278175765,0.0266048169933
SQSTM1,-0.228173445645,-0.155593044292,-0.157219828556,-0.180328772831,0.0171536541862,-7.53663996966,0.0508935809333
SRA1,-0.466539288679,-0.717969053693,-0.570321495838,-0.584943279403,0.0151991258524,-8.01854639662,0.0479428896382
SRBD1,-0.114624967122,-0.0635660376824,-0.0404099570223,-0.0728669872756,0.0798294846599,-3.32377601734,0.132986766818
SRC,-0.376214793879,-0.243300729864,-0.25418687796,-0.291234133901,0.0207390373859,-6.83545790521,0.0562560089278
SRCAP,-0.205371811627,-0.121080629671,-0.120811600501,-0.149088013933,0.0338328614829,-5.29770386288,0.0744065239802
SRD5A3,0.0274274021264,0.0982414464528,0.000635749808769,0.042101532796,0.285080153147,1.44599551703,0.356215246812
SREBF1,-0.423365999403,-0.771421924397,-0.544054902998,-0.579614275599,0.0296205209543,-5.68048369348,0.0687943028615
SREBF2,-0.354103121159,-0.354157515961,-0.50888205218,-0.405714229767,0.0157837485451,-7.86513084175,0.0488686029146
SREK1,-0.116114404298,-0.135738572508,0.00919412964388,-0.0808862823876,0.216724597843,-1.78182961819,0.284178052721
SREK1IP1,-0.286232614996,-0.35114999283,-0.303268645962,-0.313550417929,0.00381895030345,-16.13545833,0.0298851908005
SRF,-0.19338295063,-0.0193539057654,0.0402367313454,-0.0575000416834,0.498197461792,-0.820428388196,0.563867003491
SRFBP1,-0.258466286415,-0.41751628256,-0.242082433642,-0.306021667539,0.0318364404233,-5.46979292075,0.0715066798752
SRGAP1,0.180651256562,0.118567544676,0.130816864269,0.143345221835,0.0170929768974,7.55035562803,0.0508114586729
SRGAP2,0.143554861838,0.282360117439,0.142436572576,0.189450517284,0.055198401785,4.07807035572,0.102405227729
SRGAP3,0.554511831229,0.377962844865,0.348283522687,0.426919399594,0.0219862785191,6.63238049124,0.0578886370015
SRGN,-0.167475203868,0.108188292795,-0.0407573862525,-0.0333480991087,0.716169481497,-0.418612638003,0.76220364469
SRI,0.554474450141,0.38212346791,0.335130839641,0.423909585898,0.0238584960521,6.35765891816,0.0604899234014
SRM,0.209263307512,-0.0344299331579,-0.0635718053081,0.0370871896821,0.709860349027,0.428762961013,0.756622030995
SRP14,-0.921083430991,-0.901508155453,-0.863482133909,-0.895357906784,0.000356502604092,-52.9483586891,0.0218920838262
SRP19,-0.34480193719,-0.26227223907,-0.250021917452,-0.285698697904,0.0106787618069,-9.59929682231,0.0404505766402
SRP54,-0.0531795893585,-0.245871170133,-0.155583320638,-0.151544693376,0.1125785551,-2.72259247266,0.17088761332
SRP68,-0.021719124353,-0.0848480674262,-0.0768782364216,-0.0611484760669,0.0911806974611,-3.08076574241,0.146354840835
SRP72,-0.0644487218128,-0.188342700576,-0.149982067408,-0.134257829932,0.0670030511738,-3.66633670794,0.11748741503
SRP9,-0.675420693789,-0.811323978775,-0.5384259782,-0.675056883588,0.0133468263885,-8.56898695402,0.0450534632822
SRPK1,-0.405533574402,-0.621081538063,-0.484936259043,-0.503850457169,0.01524751689,-8.00551625861,0.0479836087758
SRPK2,-0.391540302323,-0.359708051217,-0.276017125985,-0.342421826508,0.00997090804064,-9.93953085521,0.0394354535049
SRPRA,-0.192129936293,-0.218681460903,-0.0827925572291,-0.164534651475,0.0583408444972,-3.9567250999,0.106711552578
SRPRB,-0.0296402011781,-0.0296483717193,-0.0161851521892,-0.0251579083622,0.0303603483569,-5.60762031207,0.0697065751664
SRPX,1.06060326399,1.31320174028,1.25150970746,1.20843823724,0.00393532892269,15.8936890371,0.030163494799
SRPX2,0.760374199676,0.681784380998,0.650170576721,0.697443052465,0.00219936187755,21.2879751673,0.0263257716975
SRR,0.699896726684,0.446418433959,0.421290997991,0.522535386211,0.0277918982322,5.87271275245,0.0663944792192
SRRD,-0.0791240624272,0.172077411858,0.0113877080039,0.0347803524782,0.682504386557,0.473505921796,0.733045573982
SRRM1,-0.0909057385481,-0.240793778514,-0.14209032278,-0.157929946614,0.0695781440303,-3.5903134702,0.120530824575
SRRM2,0.235985656913,0.250038747839,0.312980522978,0.26633497591,0.00780798758085,11.2505970441,0.0362988874467
SRRT,-0.282010684075,-0.31991959266,-0.249836920973,-0.283922399236,0.00505021045906,-14.0183028782,0.0316101482546
SRSF1,-0.201771074156,-0.160159758724,-0.144426175145,-0.168785669342,0.0101164968735,-9.86666045251,0.0397226011506
SRSF10,-0.417941149243,-0.516915267737,-0.373631929013,-0.436162781998,0.00929819367924,-10.298063212,0.0384060681255
SRSF11,-0.307090560658,-0.329799908371,-0.19782625273,-0.278238907253,0.0207706824223,-6.83008274191,0.0562692405811
SRSF12,0.256026545197,0.305120670366,0.324780226964,0.295309147509,0.00475885191159,14.4442344766,0.0314499519393
SRSF2,-0.229582437914,-0.464143766318,-0.211543454187,-0.301756552806,0.0656216451955,-3.70888611428,0.115613726156
SRSF3,-0.354998594208,-0.341107328444,-0.268962904106,-0.321689608919,0.00680161956007,-12.0633955829,0.0348144948008
SRSF4,0.115068353544,0.148068335603,0.100199769505,0.121112152884,0.0133676610368,8.56217069016,0.0450574684677
SRSF5,-0.4436761063,-0.351818563107,-0.431695877573,-0.40906351566,0.00493067290137,-14.1884921769,0.0315848185731
SRSF6,-0.382379362213,-0.41385078689,-0.23721846952,-0.344482872874,0.0240391389193,-6.33284380696,0.0607466450223
SRSF7,-0.340010001682,-0.143214007254,-0.162157692051,-0.215127233663,0.0754152303254,-3.43212960808,0.127682117093
SRSF9,-0.109114629211,0.0265596567406,-0.096965752134,-0.0598402415349,0.3014351876,-1.38065022623,0.373018979137
SRXN1,0.241770343284,0.137312696642,0.204514028784,0.194532356237,0.0238080411665,6.36463975901,0.0604458621426
SS18,0.0654194149576,0.21238089491,0.138639664744,0.138813324871,0.0820695394049,3.27203057474,0.135666572654
SS18L1,-0.130794239439,-0.0343958997373,-0.0837288888674,-0.0829730093481,0.0964943431285,-2.98138361899,0.151979412916
SS18L2,0.0653860909162,-0.0821906305291,-0.13408245635,-0.0502956653209,0.488522293474,-0.841780072229,0.555024283007
SSB,-0.0539094480887,-0.18257865131,-0.0888895970571,-0.108459232152,0.10587460603,-2.82366493261,0.163246910065
SSBP1,-0.0360636654476,0.015848974845,-0.0136422602615,-0.0112856502881,0.531104387044,-0.750768004487,0.59542208857
SSBP4,-0.0367129598516,0.309250094781,0.370064664884,0.214200599938,0.23292624174,1.69089085414,0.301128303466
SSC4D,1.25119491986,1.26828924874,1.19834737075,1.23927717978,0.000288429253393,58.8689627648,0.0218920838262
SSC5D,0.832234072821,2.16216591385,1.29468468161,1.42969488943,0.0669584259701,3.66769132353,0.117431453595
SSFA2,0.341925030393,0.203485715657,0.251375038676,0.265595261575,0.0225699644599,6.54311686775,0.0585460203227
SSH1,1.13782333533,1.03321324111,0.747831245031,0.972955940492,0.0140461872008,8.34848691068,0.0459500244437
SSH2,0.154210744171,0.249508680963,0.262591209591,0.222103544908,0.0228421430228,6.50265376471,0.0588868714841
SSH3,0.758645711462,0.62126744634,0.694836528356,0.69158322872,0.0032776055962,17.4241669369,0.0291171135609
SSNA1,-0.70540560393,-1.08608666847,-1.05467397732,-0.948722083237,0.0161361291691,-7.77668298931,0.0492334768969
SSR1,-0.458913926035,-0.29140326456,-0.420611553607,-0.390309581401,0.0164414516391,-7.70233889913,0.0497226736956
SSR3,-0.0804986207353,0.0606035957419,-0.141700362997,-0.05386512933,0.463417861576,-0.899263435321,0.530942165563
SSR4,-0.11805376132,0.00828816014686,-0.171973927764,-0.0939131763123,0.220813407409,-1.75805719765,0.288149021335
SSRP1,-0.0842631659866,-0.243452666655,-0.201090086873,-0.176268639838,0.0658074019238,-3.70308932959,0.115830555606
SSSCA1,-0.357197227391,-0.478333686337,-0.398431308729,-0.411320740819,0.0073905706691,-11.567601441,0.035823340039
SSU72,0.0937233285186,0.109284588953,0.245712845334,0.149573587602,0.0902966517482,3.09810414563,0.145314538495
ST13,0.172663638232,-0.0827304223358,0.341300748049,0.143744654648,0.363785747697,1.16620652187,0.434157751832
ST13P4,-0.438319415031,-0.148938357005,-0.384238527402,-0.323832099813,0.0676933999327,-3.64554593021,0.118427047374
ST14,-0.182577202085,0.0299777624047,-0.233751399008,-0.128783612896,0.251767173501,-1.59497018085,0.321547818078
ST3GAL1,-0.488785778096,-0.384093730264,-0.346993511887,-0.406624340082,0.0107254603054,-9.57803672316,0.0405452241249
ST3GAL2,-0.211449905515,0.237631199571,-0.179578167748,-0.0511322912304,0.757544273913,-0.353429643199,0.797510431482
ST3GAL4,-0.00222583064177,0.211099368222,0.128613558233,0.112495698604,0.211788566645,1.81132774228,0.278734268837
ST3GAL5,-0.113998674677,-0.0862683511552,-0.136858788861,-0.112375271564,0.0165228510465,-7.68286455394,0.0498871309864
ST5,-0.0155397496042,0.0333641544937,0.0232254061113,0.0136832703336,0.455431509262,0.918231916701,0.523284630528
ST6GALNAC4,0.130152484505,-0.0184646180525,0.0173638411847,0.0430172358791,0.438088942467,0.9606679031,0.506634589993
ST7,0.340635847094,0.555887852204,0.15027855101,0.348934083436,0.0966718792631,2.97819832656,0.152207139146
STAG1,0.0163898475256,-0.077269725575,-0.0178199251549,-0.0262332677347,0.438864854809,-0.958731101571,0.507468384678
STAG2,-0.212520266561,-0.155230972029,-0.131479482786,-0.166410240459,0.0202591368561,-6.91849413481,0.0555248191674
STAM,0.394853984851,0.340483550857,0.379644240808,0.371660592172,0.00189337814734,22.9490084044,0.0255172147123
STAM2,0.171830080213,0.146360617785,0.207050724259,0.175080474085,0.00994904038687,9.95061334842,0.0394354535049
STAMBP,0.0919162243475,0.358139009514,0.170824994532,0.206960076131,0.119898518785,2.62150200981,0.179188355719
STAMBPL1,-0.177246991295,-0.308618148029,-0.222480654312,-0.236115264545,0.025612047776,-6.12785535673,0.0630340195531
STAP2,0.507400860367,0.264515346459,0.395424895462,0.389113700763,0.031028467226,5.54403720666,0.0703489591904
STARD10,0.233231090745,0.0775197631124,0.24274688506,0.184499246306,0.0749257933905,3.44470596423,0.127109696132
STARD13,0.641190291189,0.784807408887,0.67804808394,0.701348594672,0.00374906852566,16.2860019749,0.0297121627374
STARD3,-0.354509571378,-0.222745460624,-0.333387952002,-0.303547661335,0.0176401412317,-7.42922188467,0.0516455637823
STARD3NL,-0.37883711698,-0.0800494966866,-0.10084518147,-0.186577265045,0.192337072651,-1.93711284064,0.257723308806
STARD4,0.147188187916,0.0399718789029,0.045080625198,0.0774135640057,0.156925992472,2.21698047647,0.220139575532
STARD7,0.165592093651,0.0730644312725,0.0573001875275,0.0986522374837,0.0999630694647,2.92061636945,0.156293029931
STAT1,-1.04652284005,-0.994344077382,-1.12428184302,-1.05504958682,0.00127786593072,-27.9473617262,0.0237847077003
STAT2,0.585739621177,0.629363548314,0.44811012394,0.554404431144,0.00956671541665,10.1504427114,0.0388930301012
STAT3,-0.111262178013,-0.248507195578,-0.209671662828,-0.189813678806,0.0433168149004,-4.64723489501,0.0871334754768
