,fc,pval,t,fdr
SDHA,-0.376270802683,0.298420146505,-1.19406972659,0.531651426055
SDPR,0.627266260817,0.00130717488008,8.02677703622,0.0272647297629
SEC13,-0.124550131526,0.152927805656,-1.76161776101,0.359772465869
SEC23A,0.337971021567,0.0122894912585,4.33621180181,0.0812656448988
SEC31A,0.147590446257,0.723557896302,0.379567284486,0.856781475321
SEC61B,0.0864602306335,0.730374796193,0.369659738664,0.861196948443
SEPT2,0.00328565000811,0.964496037461,0.0473607353593,0.979853267279
SEPT7,0.0915745635358,0.454838069587,0.826760688778,0.670590786569
SEPT9,0.385442198123,0.0211676363109,3.68195285766,0.113148051024
SERBP1,-0.168271027922,0.57216605592,-0.614419378927,0.762627488621
SERPINA4,-0.0948239228584,0.762967689435,-0.322868308224,0.879107932651
SERPINA5,-0.116681212439,0.370346637058,-1.0083133945,0.60542189666
SERPINE1,0.840194415723,0.00128447088897,8.06381921456,0.0272647297629
SERPING1,0.0274292930873,0.920126938455,0.106750092818,0.964818818323
SERPINH1,0.402540665397,0.0160179225857,4.00839558782,0.0951996370682
SET,0.486764431877,0.0438858661047,2.90526255642,0.169985360005
SF1,-0.0472262379808,0.723959788385,-0.378981944653,0.856781475321
SF3A1,-0.0936001468321,0.329661714996,-1.10887545542,0.55947213597
SF3B1,0.263101699374,0.351034220128,1.05474927606,0.584261037583
SF3B2,0.0561667340575,0.675053303677,0.451459434699,0.825672572921
SF3B3,0.0384257721498,0.62123501805,0.534638583264,0.797695831987
SF3B4,-0.134308759613,0.125739576535,-1.93052412819,0.319774735724
SF3B5,-0.0457041246473,0.424580735271,-0.888277065536,0.653338070626
SF3B6,0.0513517517808,0.447913733365,0.840540701946,0.666816545513
SFN,-0.0498341573883,0.537294210641,-0.67393157243,0.740130474723
SFPQ,0.132122758939,0.561214088883,0.632834533668,0.755173157952
SFXN1,-0.175557404985,0.0417603736537,-2.95502223169,0.165668417547
SGSM3,-0.40622981416,0.00739621862216,-5.01791643837,0.0613426493635
SGTA,-0.109737193831,0.397881854266,-0.94563089795,0.625364627476
SH3BGRL,0.238594266026,0.027144918356,3.40528416353,0.128960324099
SH3BGRL3,-0.28670796251,0.225826257018,-1.43043669707,0.449611160337
SH3GL1,0.323229867666,0.29232383894,1.21165791069,0.523969957953
SHMT2,-0.0826559881163,0.375758713567,-0.995682192517,0.607894945513
SHQ1,0.143240132309,0.160642277544,1.71950928698,0.369021694839
SIM1,-0.0944057445559,0.742647311574,-0.351932197229,0.87030257969
SKP1,0.0526733609895,0.80876653441,0.258515214584,0.904241639386
SLC1A5,0.330475310081,0.0182844642421,3.85116207511,0.103139226168
SLC25A19,-0.350392624709,0.306424246187,-1.17148216498,0.538719513057
SLC25A24,0.382998120859,0.0342922472791,3.1567086821,0.144658100591
SLC25A27,0.421999815951,0.0177614104438,3.88528820868,0.101454282224
SLC3A1,0.270247100114,0.0845156384733,2.28290204165,0.247149317288
SLC3A2,0.177086209491,0.398551003137,0.944154477402,0.625404646546
SLC52A3,-0.0808375296659,0.290907593771,-1.2157932993,0.523348465265
SLC6A9,0.0863099422131,0.130108528884,1.90086798119,0.323729927373
SLC9A3R1,-0.199883694272,0.0169742330417,-3.93898697551,0.0987103935231
SLC9A3R2,0.968282776819,0.000939723839427,8.75114675483,0.02512715659
SLC9A6,0.0128390587533,0.9562744585,0.058342056826,0.977103580303
SLFN13,0.170854557704,0.235618018293,1.39453477638,0.459908178768
SMC1A,-0.192913992138,0.105644049042,-2.08316452434,0.293167228723
SMS,-0.173513676292,0.636964298541,-0.509905509972,0.803968042616
SND1,-0.133418542478,0.1916219899,-1.56947038004,0.40244564681
SNRNP200,0.0228249813889,0.810716944131,0.255805844598,0.904495115631
SNRNP70,0.0259111983836,0.767321648741,0.316684856157,0.879107932651
SNRPA,0.289044612012,0.0749162621412,2.39308641117,0.231530679628
SNRPB2,0.289044612012,0.0749162621412,2.39308641117,0.231530679628
SNRPC,0.523595938796,0.0167487434756,3.95492210586,0.0987103935231
SNRPD1,0.00779799640322,0.955109002114,0.0598993957381,0.977103580303
SNRPD2,0.226591969155,0.00430305100326,5.83360886968,0.0482204494105
SNRPD3,0.0787139636483,0.158629506459,1.73028591717,0.367880119244
SNRPE,0.144329635539,0.350483723258,1.05610580783,0.584006930468
SNRPF,0.124227306016,0.0501769001928,2.77299450153,0.181427806609
SNU13,-0.625776299325,0.0240627045911,-3.53772086271,0.120972775136
SNW1,0.116918806795,0.45952743771,0.81752285653,0.67171066391
SNX1,-0.0587411735078,0.845088275563,-0.208413691036,0.922371441284
SNX12,0.00255991778225,0.956030278455,0.0586683271625,0.977103580303
SNX2,0.0937706521801,0.126876223066,1.92270231741,0.321128095623
SNX3,-0.139028108314,0.178758297997,-1.628461032,0.388937196843
SOD1,0.0593749388519,0.631992986148,0.517682284347,0.8025654876
SOD2,-1.43738381397,0.000470859425531,-10.4669728002,0.0203300481376
SOGA1,-0.0497532068668,0.757697512506,-0.330373165184,0.87859395605
SORD,-0.150823398515,0.499917272334,-0.740849197861,0.709061406557
SOWAHC,0.585599554153,0.024377113294,3.52331123861,0.121719735768
SPATS2L,-0.158881521092,0.176470476719,-1.6394127378,0.38888277873
SPR,0.540374330143,0.0635263935602,2.54671527502,0.209565720778
SPTAN1,0.105236850025,0.159573192531,1.72521541834,0.368903065567
SPTB,-0.0565925492306,0.647837522021,-0.493020660015,0.807346223779
SPTBN1,0.08175840283,0.508480230883,0.725202825352,0.717049931735
SPTBN5,-0.450540417766,0.0136940687796,-4.2001580866,0.0877855588141
SQSTM1,-0.300784109065,0.0758092958034,-2.38218026728,0.232419339515
SRA1,0.419263477987,0.609910264457,0.552684232101,0.790245603021
SRI,0.00138773182783,0.976430099347,0.0314330027071,0.98718965967
SRM,0.0852768386315,0.129848647253,1.9026016513,0.323729927373
SRP14,-0.344736678784,0.0465434948384,-2.84685713403,0.174823313909
SRP19,-0.170272591308,0.203376338571,-1.51902960732,0.417561489542
SRP54,0.00326553524045,0.993106916515,0.00919093972386,0.995140582556
SRP72,-0.0745021452101,0.455243712417,-0.825958617656,0.670590786569
SRP9,-0.353517407249,0.00449531142928,-5.7640504178,0.0496174223924
SRRM1,0.0799193958225,0.433831186805,0.869102583015,0.660671799664
SRSF1,0.0362863275931,0.565934644124,0.624867592858,0.757330954944
SRSF10,-0.219856102634,0.35992400175,-1.03310100787,0.593773361095
SRSF2,-0.140811740711,0.691992948724,-0.426056295696,0.835399382177
SRSF3,-0.402929707653,0.158531144498,-1.73081625826,0.367880119244
SRSF6,-0.389766521319,0.294727432858,-1.20468255766,0.527633989556
SRSF7,-0.100830430617,0.367762907715,-1.01440048095,0.602540121122
SRSF9,-0.0247066858383,0.756868802425,-0.331555318296,0.878512738534
SSB,0.0821848492195,0.272110233058,1.27257056261,0.502958208436
SSBP1,-0.1659635435,0.440137479264,-0.856221075401,0.664239279818
SSR1,0.0861225748507,0.474223608475,0.78904420068,0.687226315145
SSR4,-0.248864737428,0.0462766083828,-2.85254490692,0.174823313909
ST5,0.0339927469968,0.857235295406,0.191809044569,0.928724290521
STAT1,-1.33502369962,0.000150286311763,-14.0171418458,0.0135642032478
STAU1,0.0815465510934,0.59074524187,0.583710727046,0.780570670626
STIP1,-0.21432983691,0.00225046832723,-6.95109114879,0.0331433265891
STOM,-0.0334453246334,0.912424760966,-0.117100314002,0.962241055386
STOML2,-0.0383522490139,0.563709332865,-0.628617623055,0.757113724287
STRAP,0.199831682577,0.6227244029,0.532280461885,0.797695831987
STXBP2,-0.027903971817,0.813851580034,-0.251456254825,0.906475052724
SUB1,-0.647072168061,0.0161821970625,-3.99612368551,0.0957881664826
SUCLA2,-0.0519611265786,0.637778169648,-0.508635800344,0.803968042616
SUCLG1,-0.298670653216,0.00833954215625,-4.84997993714,0.0654676357507
SUCLG2,-0.493342329283,0.00488176927559,-5.6346635554,0.0511888378326
SUGT1,-0.0516903014576,0.430350620322,-0.876277520076,0.659451681245
SUPT16H,0.0104876596094,0.915654156568,0.112758813916,0.963570108848
SWAP70,-0.16346564076,0.162358437196,-1.71043277267,0.369021694839
SYNCRIP,0.152523832076,0.202146800987,1.52416421867,0.415618352729
SYNE1,-0.0773211847056,0.35486034912,-1.04537295629,0.587962745494
SYNE2,-0.214357864698,0.00603966744309,-5.3116022097,0.0579492274931
SYNGAP1,0.382258890862,0.0728554823092,2.4188262276,0.227557123468
SYTL2,-0.0405925331365,0.59821133438,-0.571548318103,0.783384691231
TAB1,-0.275062363953,0.137320423923,-1.85419529775,0.335977303865
TAGLN,0.0587334266404,0.538845782193,0.671227383321,0.740130474723
TAGLN2,-0.128617674138,0.284582777187,-1.234497183,0.515126408028
TALDO1,-0.0487588887198,0.52296219798,-0.699177874905,0.728376192253
TARS,-0.387701594595,0.000740975333593,-9.30923348697,0.0235632878851
TAX1BP3,0.210717460844,0.248440037748,1.34969650688,0.474265247613
TBC1D22A,-0.0405925331365,0.59821133438,-0.571548318103,0.783384691231
TBCA,-0.319972574262,0.0192200703958,-3.79294343199,0.106471937136
TBCB,0.0912142688586,0.0248253818366,3.50314468943,0.121813365909
TBL2,0.115017713709,0.0590171256049,2.6164776084,0.198855873941
TCOF1,-0.426984665383,0.100357367225,-2.12867506486,0.282768120939
TCP1,-0.20332014116,0.00551135233492,-5.44866429808,0.0550492082792
TES,0.178881211718,0.264461656684,1.29675576765,0.494560142691
TFG,0.581279336051,0.00129934117127,8.03946738322,0.0272647297629
THBS1,0.469177572461,0.0868485007228,2.25824920082,0.251902243218
THEGL,-0.0963333381742,0.38647175719,-0.971137711988,0.615922685067
THOP1,0.194868409878,0.0633924050898,2.54870540062,0.209565720778
THRAP3,0.195340306443,0.117217704125,1.99173719418,0.306184323231
TIGAR,-1.40043928927,0.000110152332822,-15.1676760004,0.0135642032478
TIMM13,-0.0205194547966,0.765341143814,-0.319495703659,0.879107932651
TIMM44,0.104371878299,0.663624083525,0.468795782162,0.817369225083
TIMM8A,-0.0501046991705,0.788684104188,-0.286553152547,0.893355142706
TIMM9,-0.0525534696307,0.281163422899,-1.24477398535,0.511459609437
TINAGL1,-1.07120002687,0.00111039497308,-8.37774505656,0.0266231722862
TIPRL,0.107792966549,0.885624795671,0.153245437924,0.943466763458
TJP1,0.117612579753,0.0797299411241,2.33596121447,0.237893401565
TJP2,-0.877262522328,3.09591476354e-05,-20.9021548887,0.00504978096986
TKT,-0.7165991314,0.00127680822314,-8.07650434005,0.0272647297629
TLN1,0.206463850621,0.0275320248228,3.3899203332,0.129958239356
TLN2,0.451391327291,0.575409986769,0.609010515916,0.765822176407
TMA7,-0.014811020704,0.764707859305,-0.320395146156,0.879107932651
TMED10,-0.0013501840854,0.992924853529,-0.0094337035305,0.995140582556
TMED2,-0.0662530433754,0.702517062491,-0.410439162094,0.843250243448
TMED9,-0.191859281798,0.668529610107,-0.461334727295,0.821944277753
TMEM115,0.15762127074,0.111644730148,2.03445999972,0.300034387415
TMEM57,0.307216166177,0.061608367818,2.57567199755,0.205547918084
TMOD3,0.129745603493,0.00808607853549,4.89274168089,0.0641641258924
TMTC3,0.063701296545,0.803443287877,0.265921854182,0.902413731142
TNNI3K,0.18912401085,0.161033401777,1.71743171566,0.369021694839
TNPO1,0.112228334328,0.503719710267,0.73387689585,0.712389725117
TOMM22,0.070404764348,0.633017825895,0.516076108422,0.803172142104
TOP1,0.00311434190118,0.969276310175,0.0409792502018,0.982352094443
TOPAZ1,0.192646714607,0.218483745857,1.45839475912,0.439964525266
TPD52,-0.195090091992,0.136408651568,-1.85994807699,0.334303673627
TPD52L2,0.0692653525495,0.649584347903,0.490323548182,0.807346223779
TPI1,-0.0937430301217,0.55208259263,-0.648377053075,0.750083631137
TPM1,0.450143964126,0.0260065899845,3.45201387294,0.125172701958
TPM2,0.312140985381,0.0420871290633,2.94718272327,0.166085767379
TPM3,-0.537414436894,0.00311297559031,-6.37092104127,0.0390585313383
TPM4,0.21221366293,0.00383950345888,6.01826904295,0.0443810321074
TPP2,-0.251610960912,0.248062423278,-1.35098411126,0.474160986162
TPR,0.273093761635,0.18996483182,1.57683616785,0.402407464807
TPT1,0.116502539099,0.00850845250993,4.82235170534,0.0661958230872
TRA2B,0.396666527925,0.029873489866,3.30213887734,0.13401180824
TRAP1,-0.179973549717,0.384918297012,-0.974660130312,0.615002923499
TRIM25,-0.0417968350195,0.657213191145,-0.478593336041,0.812796094862
TRIM28,0.0233409909088,0.64915755791,0.490982126094,0.807346223779
TRIM4,-0.0292228621581,0.831804607049,-0.226654022962,0.916125154036
TRIM60,-0.0236356092441,0.820648993413,-0.242044163941,0.910809853583
TRIP10,0.132782835362,0.0130270262236,4.26255952899,0.0846447639673
TRIP4,0.148578035541,0.682101802118,0.44084821177,0.829598546404
TRIP6,0.312887829185,0.0283744098924,3.35735428686,0.131777408966
TROVE2,-0.16628133781,0.422400745504,-0.892845677525,0.650665576496
TSTA3,-0.246199859887,0.113159591462,-2.02261935431,0.300206487914
TTC1,-0.386198505037,0.00212730371204,-7.05626700725,0.0331433265891
TTN,-0.212636617806,0.0690468607927,-2.46864858822,0.221796042984
TUBA1C,0.0653500294874,0.502681743839,0.735776243902,0.711607328791
TUBA4A,0.193095016876,0.0212730668138,3.6762959648,0.113148051024
TUBA4B,0.206361661988,0.0504307913353,2.76806666897,0.181897792826
TUBB,0.268346036229,0.0344060424951,3.15325999726,0.144722264707
TUBB2A,0.415329169916,0.028100432446,3.36781895067,0.13141250743
TUBB3,-0.086776193944,0.619440357753,-0.537484659347,0.797695831987
TUBB4A,0.176695431568,0.371894447967,1.00468462366,0.60660116624
TUBB4B,-0.0335206619415,0.446987812274,-0.842396239816,0.666816545513
TUBB6,0.464393925708,0.00894660383862,4.75368773,0.0687623792413
TUBB8,0.258664584956,0.311849972977,1.1564814225,0.544346920725
TUBGCP4,0.466060196852,0.00108595278287,8.42669135802,0.0266231722862
TUBGCP6,0.176578950005,0.265712413549,1.29275501007,0.495161431396
TUFM,-0.104900482109,0.0916032054132,-2.21022460863,0.263673540287
TXN,-0.0895655137185,0.802608583285,-0.267084856967,0.902166462682
TXNDC12,-0.288496860029,0.0029182935076,-6.4829572139,0.0379119899926
TXNDC17,0.0933389471463,0.295155751845,1.20344518232,0.527757178694
TXNDC5,-0.401558703371,0.00117020311526,-8.26340201692,0.0268415339564
TXNL1,0.518979263987,0.000123883473429,14.7222477872,0.0135642032478
TXNRD1,0.249215992587,0.012087067454,4.35736485512,0.0812656448988
U2AF1,0.0315070477496,0.91325078901,0.115989569623,0.962420788418
U2AF2,0.106530107119,0.0463531863991,2.85090901419,0.174823313909
U2SURP,0.197798730381,0.567273071876,0.622616926382,0.758430664403
UACA,0.257376514614,0.0299426928492,3.29966951235,0.13401180824
UBA1,0.0258060695958,0.552854556465,0.647056281751,0.750083631137
UBA2,0.881049885293,0.097793742013,2.15171069245,0.277359174874
UBA3,-0.263135249676,0.250126536931,-1.34396915141,0.475013914895
UBA5,0.131852022763,0.525744156918,0.694238827989,0.731556798441
UBAP2L,-0.0815992674113,0.218444659396,-1.45854610092,0.439964525266
UBE2I,-0.155067181424,0.16416511916,-1.70098616089,0.371655181988
UBE2K,-0.633055385708,0.273502899582,-1.26823742624,0.504399819832
UBE2L3,-0.322694554851,0.000150786200846,-14.0053129835,0.0135642032478
UBE2M,0.0956518330104,0.111615168823,2.03469281267,0.300034387415
UBE2N,0.133601704051,0.123306123999,1.94753137034,0.315354338032
UBE2T,-0.180477282384,0.767312394148,-0.316697983701,0.879107932651
UBL5,0.0495710757469,0.722894550971,0.380533764044,0.856781475321
UBLCP1,-0.3239962484,0.00291266035447,-6.48633497751,0.0379119899926
UBQLN2,0.349981478089,0.0402792362302,2.9914791091,0.161999777496
UBR4,0.163449084357,0.314306145242,1.14977016755,0.546289778464
UBXN1,-0.00616432385918,0.955506330147,-0.0593684467523,0.977103580303
UCHL1,-0.0844374037525,0.462390030272,-0.811920233675,0.67340135361
UCHL3,0.108970698715,0.113126427066,2.02287671057,0.300206487914
UCHL5,-0.488541757689,0.239765944921,-1.37977129837,0.464654891167
UCK2,0.340111763854,0.585510839091,0.59229726509,0.777151818975
UGDH,0.402204885919,0.00325090714672,6.29663615127,0.0401036276587
UGGT1,-0.157139726501,0.338192827933,-1.08690111288,0.568690803443
UGP2,-0.0477058300893,0.47469660994,-0.788139099451,0.687233356402
UHRF1BP1,-0.405147938622,0.000350559786492,-11.2915570855,0.0183032975094
UMPS,-0.214460578969,0.107485031184,-2.0679045972,0.296134245239
UPF2,0.391073897092,0.00718879533511,5.05836054577,0.0599610883633
UQCRC1,-0.74315333816,0.00236913523121,-6.85626362291,0.0334412549943
UQCRC2,-1.29605226174,1.59806497523e-05,-24.6862532687,0.00335137054805
UQCRH,-0.192420248772,0.216250323688,-1.4670865643,0.437869620929
URGCP,0.175706803268,0.332461959355,1.10160629513,0.562274373657
USO1,0.172220011557,0.00251122708017,6.75013988579,0.0344530967635
USP14,0.38748547232,0.00397114161246,5.96315567354,0.045190975869
USP5,0.108296312895,0.363323606993,1.02494730391,0.597667570112
UTP18,0.0237644941076,0.916701862562,0.111350883876,0.963727564682
UTRN,-0.0435425458552,0.779786335241,-0.299062905578,0.888073188621
UTS2,-0.235708950604,0.0148598137957,-4.09944255115,0.0920430660426
VARS,-0.12763081163,0.306266895868,-1.17192087256,0.538719513057
VASP,0.22427762309,0.408376945016,0.92271212243,0.637141647431
VAT1,0.178814911654,0.177239966951,1.63571279819,0.388937196843
VAV2,0.229312813163,0.387953737731,0.967788693446,0.617027179837
VBP1,-0.0495249242891,0.634047538315,-0.514463865755,0.803783925946
VCAN,0.0352420908409,0.809860754949,0.256994915735,0.904495115631
VCL,0.167504202282,0.000754410443187,9.2659078274,0.0235632878851
VCP,0.14755104991,0.0762354411546,2.37702713776,0.232783982158
VDAC1,-0.249150898197,0.226451704288,-1.42809745221,0.449839109464
VDAC2,-0.152886717927,0.638590704087,-0.507369135677,0.803968042616
VDAC3,-0.108314351398,0.735315088472,-0.362506990726,0.864245436251
VIM,3.53465127339,4.41437364233e-06,34.0956462853,0.00320203272022
VPS35,0.136061562945,0.527747503775,0.69069378793,0.732954905905
VRK1,0.30886734746,0.0173603027409,3.91228534348,0.0995504860301
VTN,-0.0150160866381,0.883840544406,-0.155660069523,0.942934534293
VWA3B,0.244106866462,0.182845116672,1.60925554479,0.394150706718
WARS,0.359098941933,0.0215314943317,3.66257045324,0.113698682299
WDR1,-0.369023888945,0.0013499230404,-7.95914606634,0.0273158489265
WDR12,-0.329285727373,0.131979877778,-1.88849377437,0.327828190488
WDR45B,-0.00169073977602,0.988485749892,-0.0153530873864,0.993902110165
WDR61,0.206470990899,0.551887869677,0.648710411288,0.750083631137
WDR66,0.349977998347,0.0112184880069,4.45325653511,0.0769567308134
WDR78,0.198542260154,0.0234954882576,3.56429272835,0.119422937743
XKR7,-0.0952457636749,0.21739852168,-1.46260688504,0.439588195354
XPNPEP3,0.391073897092,0.00718879533511,5.05836054577,0.0599610883633
XRCC5,-0.163121171223,0.0522796483382,-2.7330262506,0.184650139749
XRCC6,-0.15420232078,0.0330928698233,-3.19389748711,0.141614401805
XRN2,-0.104875407252,0.649257365996,-0.490828090159,0.807346223779
YAP1,0.470642174444,0.024569755369,3.51459111115,0.121813365909
YARS,-0.264807932863,0.0465639752985,-2.84642223032,0.174823313909
YBX1,-0.0623180631512,0.0491874333747,-2.79247879639,0.179174074923
YBX3,-0.00408336609009,0.957194106745,-0.0571133035453,0.977163385745
YWHAB,-0.0984495035839,0.663694902111,-0.468687851508,0.817369225083
YWHAE,-0.0953249492033,0.032957256,-3.19820214973,0.141465648562
YWHAG,0.240853108208,0.07759525558,2.36079906913,0.235460061823
YWHAH,-0.382923752733,0.081805298418,-2.31252281604,0.240661679514
YWHAQ,-0.156932377146,0.455435295783,-0.825580000124,0.670590786569
YWHAZ,0.0175700694983,0.646627005581,0.494892187153,0.807346223779
ZC3H14,-0.306579291852,0.000318783795717,-11.5699783902,0.0183032975094
ZDHHC8,0.099494630008,0.398759365918,0.9436951718,0.625404646546
ZFP37,-0.0901923024995,0.147164042645,-1.79457845301,0.353355137787
ZNF180,0.212898067779,0.119880219921,1.97210446878,0.308203437555
ZNF292,-0.222343189923,0.178776607197,-1.62837397636,0.388937196843
ZNF385D,0.362755074764,0.460313983579,0.81598070612,0.67171066391
ZNF44,0.129686529158,0.381533470709,0.982377715158,0.613078352425
ZNF598,0.156175717431,0.81607474166,0.248374967876,0.908262108231
ZRANB2,0.537097229168,0.09786924563,2.15102270662,0.277359174874
ZSWIM3,0.15762127074,0.111644730148,2.03445999972,0.300034387415
ZUFSP,-0.0906210796903,0.158413769563,-1.73144956783,0.367880119244
ZYX,0.192960106986,0.148840896514,1.78484926913,0.354722721794
